token,surprisal,token_id,model,condition,phenomenon,test_item,original_condition
Ġpictures,8.761214,1,text-davinci-002,grammatical,Plural Attraction control,TS 2,
Ġon,3.2327805,2,text-davinci-002,grammatical,Plural Attraction control,TS 2,
Ġthe,1.0319482,3,text-davinci-002,grammatical,Plural Attraction control,TS 2,
Ġfl,8.006056,4,text-davinci-002,grammatical,Plural Attraction control,TS 2,
ier,0.9694407,5,text-davinci-002,grammatical,Plural Attraction control,TS 2,
Ġdefinitely,7.470336,6,text-davinci-002,grammatical,Plural Attraction control,TS 2,
Ġwere,5.392937,7,text-davinci-002,grammatical,Plural Attraction control,TS 2,
Ġof,3.104785,8,text-davinci-002,grammatical,Plural Attraction control,TS 2,
Ġa,1.3999957,9,text-davinci-002,grammatical,Plural Attraction control,TS 2,
Ġvillage,9.703281,10,text-davinci-002,grammatical,Plural Attraction control,TS 2,
Ġchurch,4.837362,11,text-davinci-002,grammatical,Plural Attraction control,TS 2,
Ġin,2.7885675,12,text-davinci-002,grammatical,Plural Attraction control,TS 2,
Ġthe,1.4118501,13,text-davinci-002,grammatical,Plural Attraction control,TS 2,
Ġsouth,4.1349564,14,text-davinci-002,grammatical,Plural Attraction control,TS 2,
Ġof,0.19078985,15,text-davinci-002,grammatical,Plural Attraction control,TS 2,
ĠFrance,0.37566093,16,text-davinci-002,grammatical,Plural Attraction control,TS 2,
The,3.609791,0,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġpictures,8.761214,1,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġon,3.2327805,2,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġthe,1.0319482,3,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġfl,8.006056,4,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
ier,0.9694407,5,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġdefinitely,7.470336,6,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġwas,8.663956,7,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġof,4.880623,8,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġa,1.2400881,9,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġvillage,9.455449,10,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġchurch,5.341101,11,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġin,2.692083,12,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġthe,1.2721016,13,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġsouth,4.286953,14,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
Ġof,0.22444981,15,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
ĠFrance,0.3443843,16,text-davinci-002,ungrammatical,Plural Attraction control,TS 2,
The,3.6097894,0,text-davinci-002,grammatical,Plural Attraction control,TS 3,
Ġlabels,12.460789,1,text-davinci-002,grammatical,Plural Attraction control,TS 3,
Ġon,1.7372304,2,text-davinci-002,grammatical,Plural Attraction control,TS 3,
Ġthe,1.3886434,3,text-davinci-002,grammatical,Plural Attraction control,TS 3,
Ġcontainer,7.2938323,4,text-davinci-002,grammatical,Plural Attraction control,TS 3,
Ġprobably,8.260929,5,text-davinci-002,grammatical,Plural Attraction control,TS 3,
Ġwere,7.1784554,6,text-davinci-002,grammatical,Plural Attraction control,TS 3,
Ġa,3.7726974,7,text-davinci-002,grammatical,Plural Attraction control,TS 3,
Ġwarning,3.494217,8,text-davinci-002,grammatical,Plural Attraction control,TS 3,
Ġabout,3.8395228,9,text-davinci-002,grammatical,Plural Attraction control,TS 3,
Ġthe,1.1644064,10,text-davinci-002,grammatical,Plural Attraction control,TS 3,
Ġhazardous,6.5696526,11,text-davinci-002,grammatical,Plural Attraction control,TS 3,
Ġchemicals,3.0080347,12,text-davinci-002,grammatical,Plural Attraction control,TS 3,
Ġinside,1.8361223,13,text-davinci-002,grammatical,Plural Attraction control,TS 3,
The,3.6097894,0,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
Ġlabels,12.460789,1,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
Ġon,1.7372304,2,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
Ġthe,1.3886434,3,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
Ġcontainer,7.2938323,4,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
Ġprobably,8.260929,5,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
Ġwas,8.657787,6,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
Ġa,3.107462,7,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
Ġwarning,3.0146713,8,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
Ġabout,3.3501759,9,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
Ġthe,1.3118927,10,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
Ġhazardous,7.009585,11,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
Ġchemicals,2.99106,12,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
Ġinside,2.0870981,13,text-davinci-002,ungrammatical,Plural Attraction control,TS 3,
The,3.609791,0,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġcrimes,11.775778,1,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġin,3.6759405,2,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġthe,1.3772179,3,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġsuburb,8.006095,4,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġdoubt,13.865909,5,text-davinci-002,grammatical,Plural Attraction control,TS 4,
lessly,0.40780938,6,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġwere,3.408613,7,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġa,3.3013697,8,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġreflection,4.308115,9,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġof,0.044791035,10,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġthe,0.5954346,11,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġviolence,3.8377693,12,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġin,1.2187625,13,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġtoday,9.026679,14,text-davinci-002,grammatical,Plural Attraction control,TS 4,
's,0.2436837,15,text-davinci-002,grammatical,Plural Attraction control,TS 4,
Ġsociety,0.5931591,16,text-davinci-002,grammatical,Plural Attraction control,TS 4,
The,3.609791,0,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġcrimes,11.775778,1,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġin,3.6759405,2,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġthe,1.3772179,3,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġsuburb,8.006095,4,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġdoubt,13.865909,5,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
lessly,0.40780938,6,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġwas,7.3265276,7,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġa,2.04309,8,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġreflection,4.8205504,9,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġof,0.117102884,10,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġthe,0.56519085,11,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġviolence,4.437525,12,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġin,1.2030704,13,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġtoday,8.423354,14,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
's,0.74051625,15,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
Ġsociety,0.46177778,16,text-davinci-002,ungrammatical,Plural Attraction control,TS 4,
The,3.6097894,0,text-davinci-002,grammatical,Plural Attraction control,TS 5,
Ġentrances,13.456356,1,text-davinci-002,grammatical,Plural Attraction control,TS 5,
Ġto,0.45588604,2,text-davinci-002,grammatical,Plural Attraction control,TS 5,
Ġthe,0.7696785,3,text-davinci-002,grammatical,Plural Attraction control,TS 5,
Ġexhibit,7.9928846,4,text-davinci-002,grammatical,Plural Attraction control,TS 5,
Ġevidently,13.937365,5,text-davinci-002,grammatical,Plural Attraction control,TS 5,
Ġwere,2.2746494,6,text-davinci-002,grammatical,Plural Attraction control,TS 5,
Ġhard,5.9092474,7,text-davinci-002,grammatical,Plural Attraction control,TS 5,
Ġto,0.11455373,8,text-davinci-002,grammatical,Plural Attraction control,TS 5,
Ġlocate,3.2747965,9,text-davinci-002,grammatical,Plural Attraction control,TS 5,
Ġon,4.771612,10,text-davinci-002,grammatical,Plural Attraction control,TS 5,
Ġthe,0.6380169,11,text-davinci-002,grammatical,Plural Attraction control,TS 5,
Ġdiagram,8.591813,12,text-davinci-002,grammatical,Plural Attraction control,TS 5,
The,3.6097894,0,text-davinci-002,ungrammatical,Plural Attraction control,TS 5,
Ġentrances,13.456356,1,text-davinci-002,ungrammatical,Plural Attraction control,TS 5,
Ġto,0.45588604,2,text-davinci-002,ungrammatical,Plural Attraction control,TS 5,
Ġthe,0.7696785,3,text-davinci-002,ungrammatical,Plural Attraction control,TS 5,
Ġexhibit,7.9928846,4,text-davinci-002,ungrammatical,Plural Attraction control,TS 5,
Ġevidently,13.937365,5,text-davinci-002,ungrammatical,Plural Attraction control,TS 5,
Ġwas,6.7424297,6,text-davinci-002,ungrammatical,Plural Attraction control,TS 5,
Ġhard,6.255738,7,text-davinci-002,ungrammatical,Plural Attraction control,TS 5,
Ġto,0.1446226,8,text-davinci-002,ungrammatical,Plural Attraction control,TS 5,
Ġlocate,3.2736387,9,text-davinci-002,ungrammatical,Plural Attraction control,TS 5,
Ġon,4.6930146,10,text-davinci-002,ungrammatical,Plural Attraction control,TS 5,
Ġthe,0.67487246,11,text-davinci-002,ungrammatical,Plural Attraction control,TS 5,
Ġdiagram,9.133567,12,text-davinci-002,ungrammatical,Plural Attraction control,TS 5,
The,3.6097894,0,text-davinci-002,grammatical,Plural Attraction control,TS 6,
Ġslogans,13.6722145,1,text-davinci-002,grammatical,Plural Attraction control,TS 6,
Ġon,2.358355,2,text-davinci-002,grammatical,Plural Attraction control,TS 6,
Ġthe,0.6706671,3,text-davinci-002,grammatical,Plural Attraction control,TS 6,
Ġposter,4.852025,4,text-davinci-002,grammatical,Plural Attraction control,TS 6,
Ġunsurprisingly,14.715498,5,text-davinci-002,grammatical,Plural Attraction control,TS 6,
Ġwere,4.9822025,6,text-davinci-002,grammatical,Plural Attraction control,TS 6,
Ġdesigned,5.61082,7,text-davinci-002,grammatical,Plural Attraction control,TS 6,
Ġto,0.18853807,8,text-davinci-002,grammatical,Plural Attraction control,TS 6,
Ġget,3.8845131,9,text-davinci-002,grammatical,Plural Attraction control,TS 6,
Ġattention,2.8292751,10,text-davinci-002,grammatical,Plural Attraction control,TS 6,
The,3.6097894,0,text-davinci-002,ungrammatical,Plural Attraction control,TS 6,
Ġslogans,13.6722145,1,text-davinci-002,ungrammatical,Plural Attraction control,TS 6,
Ġon,2.358355,2,text-davinci-002,ungrammatical,Plural Attraction control,TS 6,
Ġthe,0.6706671,3,text-davinci-002,ungrammatical,Plural Attraction control,TS 6,
Ġposter,4.852025,4,text-davinci-002,ungrammatical,Plural Attraction control,TS 6,
Ġunsurprisingly,14.715498,5,text-davinci-002,ungrammatical,Plural Attraction control,TS 6,
Ġwas,7.2124286,6,text-davinci-002,ungrammatical,Plural Attraction control,TS 6,
Ġdesigned,6.446596,7,text-davinci-002,ungrammatical,Plural Attraction control,TS 6,
Ġto,0.58688766,8,text-davinci-002,ungrammatical,Plural Attraction control,TS 6,
Ġget,3.7676198,9,text-davinci-002,ungrammatical,Plural Attraction control,TS 6,
Ġattention,3.086804,10,text-davinci-002,ungrammatical,Plural Attraction control,TS 6,
The,3.6097894,0,text-davinci-002,grammatical,Plural Attraction control,TS 7,
Ġmistakes,11.73092,1,text-davinci-002,grammatical,Plural Attraction control,TS 7,
Ġin,3.2213645,2,text-davinci-002,grammatical,Plural Attraction control,TS 7,
Ġthe,1.0759189,3,text-davinci-002,grammatical,Plural Attraction control,TS 7,
Ġprogram,8.162912,4,text-davinci-002,grammatical,Plural Attraction control,TS 7,
Ġcertainly,8.460925,5,text-davinci-002,grammatical,Plural Attraction control,TS 7,
Ġwere,3.7619553,6,text-davinci-002,grammatical,Plural Attraction control,TS 7,
Ġdisastrous,7.223241,7,text-davinci-002,grammatical,Plural Attraction control,TS 7,
Ġfor,2.3476954,8,text-davinci-002,grammatical,Plural Attraction control,TS 7,
Ġthe,0.8662136,9,text-davinci-002,grammatical,Plural Attraction control,TS 7,
Ġsmall,6.5221424,10,text-davinci-002,grammatical,Plural Attraction control,TS 7,
Ġsoftware,8.046833,11,text-davinci-002,grammatical,Plural Attraction control,TS 7,
Ġcompany,0.56872153,12,text-davinci-002,grammatical,Plural Attraction control,TS 7,
The,3.6097894,0,text-davinci-002,ungrammatical,Plural Attraction control,TS 7,
Ġmistakes,11.73092,1,text-davinci-002,ungrammatical,Plural Attraction control,TS 7,
Ġin,3.2213645,2,text-davinci-002,ungrammatical,Plural Attraction control,TS 7,
Ġthe,1.0759189,3,text-davinci-002,ungrammatical,Plural Attraction control,TS 7,
Ġprogram,8.162912,4,text-davinci-002,ungrammatical,Plural Attraction control,TS 7,
Ġcertainly,8.460925,5,text-davinci-002,ungrammatical,Plural Attraction control,TS 7,
Ġwas,7.3468075,6,text-davinci-002,ungrammatical,Plural Attraction control,TS 7,
Ġdisastrous,8.256186,7,text-davinci-002,ungrammatical,Plural Attraction control,TS 7,
Ġfor,1.8418475,8,text-davinci-002,ungrammatical,Plural Attraction control,TS 7,
Ġthe,0.7811885,9,text-davinci-002,ungrammatical,Plural Attraction control,TS 7,
Ġsmall,6.5618057,10,text-davinci-002,ungrammatical,Plural Attraction control,TS 7,
Ġsoftware,7.569813,11,text-davinci-002,ungrammatical,Plural Attraction control,TS 7,
Ġcompany,0.67212445,12,text-davinci-002,ungrammatical,Plural Attraction control,TS 7,
The,3.6097894,0,text-davinci-002,grammatical,Plural Attraction control,TS 8,
Ġproblems,9.575726,1,text-davinci-002,grammatical,Plural Attraction control,TS 8,
Ġin,2.8806472,2,text-davinci-002,grammatical,Plural Attraction control,TS 8,
Ġthe,1.2082413,3,text-davinci-002,grammatical,Plural Attraction control,TS 8,
Ġstore,9.394881,4,text-davinci-002,grammatical,Plural Attraction control,TS 8,
Ġultimately,10.290732,5,text-davinci-002,grammatical,Plural Attraction control,TS 8,
Ġwere,3.806783,6,text-davinci-002,grammatical,Plural Attraction control,TS 8,
Ġsolved,3.772459,7,text-davinci-002,grammatical,Plural Attraction control,TS 8,
Ġby,1.4328496,8,text-davinci-002,grammatical,Plural Attraction control,TS 8,
Ġfiring,4.8534737,9,text-davinci-002,grammatical,Plural Attraction control,TS 8,
Ġthe,0.8135959,10,text-davinci-002,grammatical,Plural Attraction control,TS 8,
Ġcustod,10.596352,11,text-davinci-002,grammatical,Plural Attraction control,TS 8,
ian,0.2348573,12,text-davinci-002,grammatical,Plural Attraction control,TS 8,
The,3.6097894,0,text-davinci-002,ungrammatical,Plural Attraction control,TS 8,
Ġproblems,9.575726,1,text-davinci-002,ungrammatical,Plural Attraction control,TS 8,
Ġin,2.8806472,2,text-davinci-002,ungrammatical,Plural Attraction control,TS 8,
Ġthe,1.2082413,3,text-davinci-002,ungrammatical,Plural Attraction control,TS 8,
Ġstore,9.394881,4,text-davinci-002,ungrammatical,Plural Attraction control,TS 8,
Ġultimately,10.290732,5,text-davinci-002,ungrammatical,Plural Attraction control,TS 8,
Ġwas,7.4445887,6,text-davinci-002,ungrammatical,Plural Attraction control,TS 8,
Ġsolved,4.407394,7,text-davinci-002,ungrammatical,Plural Attraction control,TS 8,
Ġby,1.2088543,8,text-davinci-002,ungrammatical,Plural Attraction control,TS 8,
Ġfiring,5.5739946,9,text-davinci-002,ungrammatical,Plural Attraction control,TS 8,
Ġthe,0.6885961,10,text-davinci-002,ungrammatical,Plural Attraction control,TS 8,
Ġcustod,10.948133,11,text-davinci-002,ungrammatical,Plural Attraction control,TS 8,
ian,0.20074667,12,text-davinci-002,ungrammatical,Plural Attraction control,TS 8,
The,3.6097894,0,text-davinci-002,grammatical,Plural Attraction control,TS 9,
Ġdefects,12.883421,1,text-davinci-002,grammatical,Plural Attraction control,TS 9,
Ġin,1.2131987,2,text-davinci-002,grammatical,Plural Attraction control,TS 9,
Ġthe,0.7569309,3,text-davinci-002,grammatical,Plural Attraction control,TS 9,
Ġappliance,10.425658,4,text-davinci-002,grammatical,Plural Attraction control,TS 9,
Ġlikely,9.057732,5,text-davinci-002,grammatical,Plural Attraction control,TS 9,
Ġwere,4.340696,6,text-davinci-002,grammatical,Plural Attraction control,TS 9,
Ġunknown,6.910643,7,text-davinci-002,grammatical,Plural Attraction control,TS 9,
Ġto,0.3362659,8,text-davinci-002,grammatical,Plural Attraction control,TS 9,
Ġconsumers,4.0900764,9,text-davinci-002,grammatical,Plural Attraction control,TS 9,
Ġand,2.5706422,10,text-davinci-002,grammatical,Plural Attraction control,TS 9,
Ġgovernment,7.791691,11,text-davinci-002,grammatical,Plural Attraction control,TS 9,
Ġregulators,1.0103357,12,text-davinci-002,grammatical,Plural Attraction control,TS 9,
The,3.6097894,0,text-davinci-002,ungrammatical,Plural Attraction control,TS 9,
Ġdefects,12.883421,1,text-davinci-002,ungrammatical,Plural Attraction control,TS 9,
Ġin,1.2131987,2,text-davinci-002,ungrammatical,Plural Attraction control,TS 9,
Ġthe,0.7569309,3,text-davinci-002,ungrammatical,Plural Attraction control,TS 9,
Ġappliance,10.425658,4,text-davinci-002,ungrammatical,Plural Attraction control,TS 9,
Ġlikely,9.057732,5,text-davinci-002,ungrammatical,Plural Attraction control,TS 9,
Ġwas,7.0794635,6,text-davinci-002,ungrammatical,Plural Attraction control,TS 9,
Ġunknown,9.872143,7,text-davinci-002,ungrammatical,Plural Attraction control,TS 9,
Ġto,0.410699,8,text-davinci-002,ungrammatical,Plural Attraction control,TS 9,
Ġconsumers,4.8958735,9,text-davinci-002,ungrammatical,Plural Attraction control,TS 9,
Ġand,2.5122757,10,text-davinci-002,ungrammatical,Plural Attraction control,TS 9,
Ġgovernment,8.461489,11,text-davinci-002,ungrammatical,Plural Attraction control,TS 9,
Ġregulators,1.1326363,12,text-davinci-002,ungrammatical,Plural Attraction control,TS 9,
The,3.6097894,0,text-davinci-002,grammatical,Plural Attraction control,TS 10,
Ġdoors,10.002905,1,text-davinci-002,grammatical,Plural Attraction control,TS 10,
Ġto,1.6569775,2,text-davinci-002,grammatical,Plural Attraction control,TS 10,
Ġthe,0.8971408,3,text-davinci-002,grammatical,Plural Attraction control,TS 10,
Ġlaboratory,8.211451,4,text-davinci-002,grammatical,Plural Attraction control,TS 10,
Ġaccidentally,10.371625,5,text-davinci-002,grammatical,Plural Attraction control,TS 10,
Ġwere,4.7840905,6,text-davinci-002,grammatical,Plural Attraction control,TS 10,
Ġleft,0.4228125,7,text-davinci-002,grammatical,Plural Attraction control,TS 10,
Ġunlocked,1.1530746,8,text-davinci-002,grammatical,Plural Attraction control,TS 10,
Ġby,4.2409983,9,text-davinci-002,grammatical,Plural Attraction control,TS 10,
Ġthe,2.0096393,10,text-davinci-002,grammatical,Plural Attraction control,TS 10,
Ġcleaning,4.2013874,11,text-davinci-002,grammatical,Plural Attraction control,TS 10,
Ġservice,5.334292,12,text-davinci-002,grammatical,Plural Attraction control,TS 10,
The,3.6097894,0,text-davinci-002,ungrammatical,Plural Attraction control,TS 10,
Ġdoors,10.002905,1,text-davinci-002,ungrammatical,Plural Attraction control,TS 10,
